,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,team,total,home,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,team_opp,total_opp,home_opp,season,date,won
688,240.0,46.0,87.0,0.529,24.0,48.0,0.5,18.0,25.0,0.72,14.0,26.0,40.0,31.0,9.0,6.0,22.0,23.0,134.0,,,,12.0,18.0,1.0,5.0,11.0,1.0,8.0,10.0,0.8,7.0,7.0,10.0,11.0,2.0,2.0,7.0,5.0,34.0,26.9,14.0,HOU,134,0,240.0,45.0,82.0,0.549,12.0,25.0,0.48,25.0,31.0,0.806,11.0,26.0,37.0,27.0,7.0,4.0,20.0,25.0,127.0,,,,9.0,16.0,0.857,5.0,10.0,0.75,12.0,14.0,1.0,3.0,6.0,7.0,7.0,2.0,1.0,5.0,5.0,30.0,22.6,2.0,ORL,127,1,2023,2022-11-07,True
689,240.0,45.0,82.0,0.549,12.0,25.0,0.48,25.0,31.0,0.806,11.0,26.0,37.0,27.0,7.0,4.0,20.0,25.0,127.0,,,,9.0,16.0,0.857,5.0,10.0,0.75,12.0,14.0,1.0,3.0,6.0,7.0,7.0,2.0,1.0,5.0,5.0,30.0,22.6,2.0,ORL,127,1,240.0,46.0,87.0,0.529,24.0,48.0,0.5,18.0,25.0,0.72,14.0,26.0,40.0,31.0,9.0,6.0,22.0,23.0,134.0,,,,12.0,18.0,1.0,5.0,11.0,1.0,8.0,10.0,0.8,7.0,7.0,10.0,11.0,2.0,2.0,7.0,5.0,34.0,26.9,14.0,HOU,134,0,2023,2022-11-07,False
690,240.0,44.0,100.0,0.44,13.0,42.0,0.31,11.0,17.0,0.647,15.0,26.0,41.0,21.0,15.0,5.0,16.0,18.0,112.0,,,,12.0,26.0,0.786,3.0,11.0,0.5,3.0,4.0,1.0,7.0,5.0,12.0,10.0,5.0,2.0,4.0,5.0,29.0,18.9,3.0,NOP,112,0,240.0,49.0,96.0,0.51,10.0,38.0,0.263,16.0,20.0,0.8,11.0,40.0,51.0,30.0,12.0,4.0,18.0,15.0,124.0,,,,9.0,16.0,1.0,4.0,9.0,0.571,4.0,5.0,1.0,5.0,12.0,17.0,15.0,4.0,1.0,5.0,4.0,22.0,17.3,20.0,ATL,124,1,2025,2024-12-02,False
691,240.0,49.0,96.0,0.51,10.0,38.0,0.263,16.0,20.0,0.8,11.0,40.0,51.0,30.0,12.0,4.0,18.0,15.0,124.0,,,,9.0,16.0,1.0,4.0,9.0,0.571,4.0,5.0,1.0,5.0,12.0,17.0,15.0,4.0,1.0,5.0,4.0,22.0,17.3,20.0,ATL,124,1,240.0,44.0,100.0,0.44,13.0,42.0,0.31,11.0,17.0,0.647,15.0,26.0,41.0,21.0,15.0,5.0,16.0,18.0,112.0,,,,12.0,26.0,0.786,3.0,11.0,0.5,3.0,4.0,1.0,7.0,5.0,12.0,10.0,5.0,2.0,4.0,5.0,29.0,18.9,3.0,NOP,112,0,2025,2024-12-02,True
692,240.0,39.0,88.0,0.443,19.0,47.0,0.404,15.0,19.0,0.789,13.0,31.0,44.0,25.0,11.0,2.0,15.0,15.0,112.0,,,,6.0,15.0,1.0,5.0,9.0,1.0,6.0,7.0,1.0,4.0,5.0,9.0,6.0,3.0,1.0,4.0,3.0,17.0,15.6,23.0,CLE,112,0,240.0,39.0,91.0,0.429,9.0,31.0,0.29,13.0,18.0,0.722,15.0,35.0,50.0,17.0,9.0,2.0,18.0,15.0,100.0,,,,13.0,24.0,1.0,2.0,7.0,0.667,5.0,8.0,1.0,4.0,6.0,10.0,4.0,2.0,2.0,4.0,4.0,30.0,20.8,7.0,MIL,100,1,2025,2025-03-09,True
693,240.0,39.0,91.0,0.429,9.0,31.0,0.29,13.0,18.0,0.722,15.0,35.0,50.0,17.0,9.0,2.0,18.0,15.0,100.0,,,,13.0,24.0,1.0,2.0,7.0,0.667,5.0,8.0,1.0,4.0,6.0,10.0,4.0,2.0,2.0,4.0,4.0,30.0,20.8,7.0,MIL,100,1,240.0,39.0,88.0,0.443,19.0,47.0,0.404,15.0,19.0,0.789,13.0,31.0,44.0,25.0,11.0,2.0,15.0,15.0,112.0,,,,6.0,15.0,1.0,5.0,9.0,1.0,6.0,7.0,1.0,4.0,5.0,9.0,6.0,3.0,1.0,4.0,3.0,17.0,15.6,23.0,CLE,112,0,2025,2025-03-09,False
694,240.0,42.0,90.0,0.467,12.0,37.0,0.324,11.0,12.0,0.917,8.0,37.0,45.0,22.0,2.0,4.0,15.0,18.0,107.0,,,,12.0,25.0,0.857,3.0,8.0,1.0,3.0,3.0,1.0,4.0,9.0,9.0,7.0,1.0,1.0,3.0,4.0,28.0,21.6,14.0,ORL,107,0,240.0,44.0,88.0,0.5,8.0,27.0,0.296,16.0,19.0,0.842,6.0,29.0,35.0,21.0,11.0,4.0,6.0,17.0,112.0,,,,12.0,21.0,0.769,3.0,8.0,0.5,5.0,5.0,1.0,3.0,10.0,13.0,5.0,3.0,1.0,1.0,3.0,31.0,29.4,18.0,PHO,112,1,2024,2023-12-31,False
695,240.0,44.0,88.0,0.5,8.0,27.0,0.296,16.0,19.0,0.842,6.0,29.0,35.0,21.0,11.0,4.0,6.0,17.0,112.0,,,,12.0,21.0,0.769,3.0,8.0,0.5,5.0,5.0,1.0,3.0,10.0,13.0,5.0,3.0,1.0,1.0,3.0,31.0,29.4,18.0,PHO,112,1,240.0,42.0,90.0,0.467,12.0,37.0,0.324,11.0,12.0,0.917,8.0,37.0,45.0,22.0,2.0,4.0,15.0,18.0,107.0,,,,12.0,25.0,0.857,3.0,8.0,1.0,3.0,3.0,1.0,4.0,9.0,9.0,7.0,1.0,1.0,3.0,4.0,28.0,21.6,14.0,ORL,107,0,2024,2023-12-31,True
696,240.0,41.0,96.0,0.427,17.0,42.0,0.405,15.0,17.0,0.882,14.0,39.0,53.0,18.0,5.0,1.0,16.0,11.0,114.0,,,,16.0,33.0,0.571,7.0,13.0,0.571,3.0,4.0,1.0,4.0,8.0,11.0,6.0,2.0,1.0,5.0,5.0,42.0,24.9,5.0,BRK,114,0,240.0,48.0,98.0,0.49,15.0,37.0,0.405,6.0,12.0,0.5,8.0,37.0,45.0,19.0,9.0,11.0,10.0,18.0,117.0,,,,21.0,36.0,1.0,4.0,8.0,1.0,3.0,6.0,1.0,2.0,10.0,11.0,6.0,3.0,5.0,4.0,5.0,49.0,37.9,12.0,MIL,117,1,2021,2021-05-02,False
697,240.0,48.0,98.0,0.49,15.0,37.0,0.405,6.0,12.0,0.5,8.0,37.0,45.0,19.0,9.0,11.0,10.0,18.0,117.0,,,,21.0,36.0,1.0,4.0,8.0,1.0,3.0,6.0,1.0,2.0,10.0,11.0,6.0,3.0,5.0,4.0,5.0,49.0,37.9,12.0,MIL,117,1,240.0,41.0,96.0,0.427,17.0,42.0,0.405,15.0,17.0,0.882,14.0,39.0,53.0,18.0,5.0,1.0,16.0,11.0,114.0,,,,16.0,33.0,0.571,7.0,13.0,0.571,3.0,4.0,1.0,4.0,8.0,11.0,6.0,2.0,1.0,5.0,5.0,42.0,24.9,5.0,BRK,114,0,2021,2021-05-02,True
698,240.0,38.0,94.0,0.404,12.0,33.0,0.364,25.0,30.0,0.833,14.0,39.0,53.0,22.0,8.0,10.0,13.0,16.0,113.0,,,,8.0,21.0,0.8,4.0,7.0,0.8,8.0,9.0,1.0,7.0,12.0,19.0,7.0,3.0,6.0,4.0,4.0,25.0,24.5,21.0,LAL,113,0,240.0,37.0,82.0,0.451,11.0,29.0,0.379,15.0,22.0,0.682,4.0,39.0,43.0,27.0,7.0,6.0,16.0,20.0,100.0,,,,8.0,17.0,1.0,3.0,10.0,1.0,10.0,11.0,1.0,1.0,11.0,12.0,9.0,3.0,2.0,5.0,5.0,26.0,19.6,7.0,SAC,100,1,2025,2024-12-19,True
699,240.0,37.0,82.0,0.451,11.0,29.0,0.379,15.0,22.0,0.682,4.0,39.0,43.0,27.0,7.0,6.0,16.0,20.0,100.0,,,,8.0,17.0,1.0,3.0,10.0,1.0,10.0,11.0,1.0,1.0,11.0,12.0,9.0,3.0,2.0,5.0,5.0,26.0,19.6,7.0,SAC,100,1,240.0,38.0,94.0,0.404,12.0,33.0,0.364,25.0,30.0,0.833,14.0,39.0,53.0,22.0,8.0,10.0,13.0,16.0,113.0,,,,8.0,21.0,0.8,4.0,7.0,0.8,8.0,9.0,1.0,7.0,12.0,19.0,7.0,3.0,6.0,4.0,4.0,25.0,24.5,21.0,LAL,113,0,2025,2024-12-19,False
700,240.0,45.0,89.0,0.506,13.0,32.0,0.406,9.0,13.0,0.692,10.0,39.0,49.0,27.0,6.0,7.0,17.0,18.0,112.0,,,,13.0,27.0,0.667,4.0,9.0,0.667,4.0,6.0,1.0,5.0,8.0,11.0,5.0,2.0,3.0,3.0,5.0,30.0,22.0,30.0,MEM,112,0,240.0,37.0,95.0,0.389,14.0,45.0,0.311,12.0,15.0,0.8,16.0,31.0,47.0,23.0,11.0,5.0,14.0,21.0,100.0,,,,10.0,22.0,0.667,4.0,13.0,0.667,4.0,4.0,1.0,3.0,9.0,11.0,11.0,3.0,2.0,3.0,4.0,27.0,16.6,9.0,POR,100,1,2024,2023-11-05,True
701,240.0,37.0,95.0,0.389,14.0,45.0,0.311,12.0,15.0,0.8,16.0,31.0,47.0,23.0,11.0,5.0,14.0,21.0,100.0,,,,10.0,22.0,0.667,4.0,13.0,0.667,4.0,4.0,1.0,3.0,9.0,11.0,11.0,3.0,2.0,3.0,4.0,27.0,16.6,9.0,POR,100,1,240.0,45.0,89.0,0.506,13.0,32.0,0.406,9.0,13.0,0.692,10.0,39.0,49.0,27.0,6.0,7.0,17.0,18.0,112.0,,,,13.0,27.0,0.667,4.0,9.0,0.667,4.0,6.0,1.0,5.0,8.0,11.0,5.0,2.0,3.0,3.0,5.0,30.0,22.0,30.0,MEM,112,0,2024,2023-11-05,False
702,240.0,29.0,84.0,0.345,12.0,35.0,0.343,15.0,21.0,0.714,10.0,41.0,51.0,14.0,3.0,1.0,17.0,25.0,85.0,,,,9.0,19.0,1.0,6.0,10.0,1.0,3.0,5.0,1.0,4.0,10.0,13.0,7.0,1.0,1.0,4.0,5.0,24.0,17.7,0.0,LAL,85,0,240.0,43.0,94.0,0.457,14.0,42.0,0.333,15.0,21.0,0.714,3.0,44.0,47.0,29.0,7.0,4.0,4.0,22.0,115.0,,,,13.0,23.0,1.0,3.0,9.0,1.0,6.0,7.0,1.0,2.0,7.0,7.0,6.0,3.0,2.0,2.0,4.0,30.0,23.5,34.0,PHO,115,1,2021,2021-06-01,False
703,240.0,43.0,94.0,0.457,14.0,42.0,0.333,15.0,21.0,0.714,3.0,44.0,47.0,29.0,7.0,4.0,4.0,22.0,115.0,,,,13.0,23.0,1.0,3.0,9.0,1.0,6.0,7.0,1.0,2.0,7.0,7.0,6.0,3.0,2.0,2.0,4.0,30.0,23.5,34.0,PHO,115,1,240.0,29.0,84.0,0.345,12.0,35.0,0.343,15.0,21.0,0.714,10.0,41.0,51.0,14.0,3.0,1.0,17.0,25.0,85.0,,,,9.0,19.0,1.0,6.0,10.0,1.0,3.0,5.0,1.0,4.0,10.0,13.0,7.0,1.0,1.0,4.0,5.0,24.0,17.7,0.0,LAL,85,0,2021,2021-06-01,True
704,240.0,47.0,98.0,0.48,11.0,30.0,0.367,17.0,21.0,0.81,10.0,41.0,51.0,21.0,4.0,6.0,20.0,21.0,122.0,,,,13.0,26.0,0.667,3.0,7.0,0.5,9.0,9.0,1.0,2.0,12.0,14.0,8.0,2.0,3.0,7.0,4.0,37.0,29.1,6.0,OKC,122,0,240.0,46.0,96.0,0.479,10.0,37.0,0.27,24.0,29.0,0.828,10.0,36.0,46.0,25.0,15.0,7.0,14.0,20.0,126.0,,,,11.0,23.0,0.667,2.0,9.0,0.5,8.0,10.0,1.0,4.0,9.0,11.0,8.0,4.0,3.0,5.0,5.0,27.0,21.1,21.0,BOS,126,1,2023,2022-11-14,False
705,240.0,46.0,96.0,0.479,10.0,37.0,0.27,24.0,29.0,0.828,10.0,36.0,46.0,25.0,15.0,7.0,14.0,20.0,126.0,,,,11.0,23.0,0.667,2.0,9.0,0.5,8.0,10.0,1.0,4.0,9.0,11.0,8.0,4.0,3.0,5.0,5.0,27.0,21.1,21.0,BOS,126,1,240.0,47.0,98.0,0.48,11.0,30.0,0.367,17.0,21.0,0.81,10.0,41.0,51.0,21.0,4.0,6.0,20.0,21.0,122.0,,,,13.0,26.0,0.667,3.0,7.0,0.5,9.0,9.0,1.0,2.0,12.0,14.0,8.0,2.0,3.0,7.0,4.0,37.0,29.1,6.0,OKC,122,0,2023,2022-11-14,True
706,240.0,42.0,99.0,0.424,11.0,29.0,0.379,24.0,30.0,0.8,15.0,35.0,50.0,23.0,11.0,6.0,10.0,16.0,119.0,,,,11.0,22.0,1.0,3.0,7.0,1.0,10.0,10.0,1.0,5.0,9.0,9.0,10.0,4.0,1.0,3.0,4.0,29.0,22.1,15.0,ORL,119,0,240.0,40.0,85.0,0.471,11.0,30.0,0.367,18.0,23.0,0.783,8.0,37.0,45.0,28.0,8.0,3.0,19.0,25.0,109.0,,,,11.0,20.0,0.667,3.0,9.0,0.667,7.0,11.0,1.0,2.0,10.0,11.0,6.0,2.0,2.0,6.0,5.0,30.0,21.4,10.0,PHI,109,1,2023,2023-01-30,True
707,240.0,40.0,85.0,0.471,11.0,30.0,0.367,18.0,23.0,0.783,8.0,37.0,45.0,28.0,8.0,3.0,19.0,25.0,109.0,,,,11.0,20.0,0.667,3.0,9.0,0.667,7.0,11.0,1.0,2.0,10.0,11.0,6.0,2.0,2.0,6.0,5.0,30.0,21.4,10.0,PHI,109,1,240.0,42.0,99.0,0.424,11.0,29.0,0.379,24.0,30.0,0.8,15.0,35.0,50.0,23.0,11.0,6.0,10.0,16.0,119.0,,,,11.0,22.0,1.0,3.0,7.0,1.0,10.0,10.0,1.0,5.0,9.0,9.0,10.0,4.0,1.0,3.0,4.0,29.0,22.1,15.0,ORL,119,0,2023,2023-01-30,False
708,240.0,38.0,82.0,0.463,12.0,28.0,0.429,33.0,39.0,0.846,13.0,31.0,44.0,17.0,7.0,4.0,17.0,27.0,121.0,,,,9.0,19.0,0.667,4.0,7.0,1.0,11.0,12.0,1.0,5.0,9.0,12.0,5.0,3.0,2.0,5.0,6.0,31.0,23.5,11.0,NYK,121,0,240.0,45.0,88.0,0.511,13.0,32.0,0.406,27.0,32.0,0.844,5.0,28.0,33.0,29.0,11.0,4.0,11.0,27.0,130.0,,,,11.0,23.0,1.0,5.0,12.0,0.75,10.0,11.0,1.0,3.0,12.0,12.0,15.0,4.0,3.0,4.0,6.0,32.0,36.4,20.0,IND,130,1,2025,2025-05-27,False
709,240.0,45.0,88.0,0.511,13.0,32.0,0.406,27.0,32.0,0.844,5.0,28.0,33.0,29.0,11.0,4.0,11.0,27.0,130.0,,,,11.0,23.0,1.0,5.0,12.0,0.75,10.0,11.0,1.0,3.0,12.0,12.0,15.0,4.0,3.0,4.0,6.0,32.0,36.4,20.0,IND,130,1,240.0,38.0,82.0,0.463,12.0,28.0,0.429,33.0,39.0,0.846,13.0,31.0,44.0,17.0,7.0,4.0,17.0,27.0,121.0,,,,9.0,19.0,0.667,4.0,7.0,1.0,11.0,12.0,1.0,5.0,9.0,12.0,5.0,3.0,2.0,5.0,6.0,31.0,23.5,11.0,NYK,121,0,2025,2025-05-27,True
710,240.0,40.0,90.0,0.444,11.0,33.0,0.333,20.0,22.0,0.909,10.0,37.0,47.0,22.0,9.0,3.0,9.0,15.0,111.0,,,,9.0,21.0,0.714,4.0,7.0,1.0,6.0,6.0,1.0,4.0,6.0,9.0,7.0,3.0,1.0,3.0,4.0,25.0,21.1,10.0,PHO,111,0,240.0,42.0,90.0,0.467,13.0,37.0,0.351,15.0,19.0,0.789,9.0,40.0,49.0,18.0,3.0,5.0,11.0,18.0,112.0,,,,11.0,19.0,1.0,4.0,9.0,1.0,3.0,4.0,1.0,3.0,11.0,14.0,4.0,2.0,2.0,3.0,5.0,27.0,25.8,21.0,ORL,112,1,2021,2021-03-24,False
711,240.0,42.0,90.0,0.467,13.0,37.0,0.351,15.0,19.0,0.789,9.0,40.0,49.0,18.0,3.0,5.0,11.0,18.0,112.0,,,,11.0,19.0,1.0,4.0,9.0,1.0,3.0,4.0,1.0,3.0,11.0,14.0,4.0,2.0,2.0,3.0,5.0,27.0,25.8,21.0,ORL,112,1,240.0,40.0,90.0,0.444,11.0,33.0,0.333,20.0,22.0,0.909,10.0,37.0,47.0,22.0,9.0,3.0,9.0,15.0,111.0,,,,9.0,21.0,0.714,4.0,7.0,1.0,6.0,6.0,1.0,4.0,6.0,9.0,7.0,3.0,1.0,3.0,4.0,25.0,21.1,10.0,PHO,111,0,2021,2021-03-24,True
712,240.0,49.0,92.0,0.533,18.0,40.0,0.45,25.0,30.0,0.833,13.0,25.0,38.0,36.0,9.0,2.0,15.0,25.0,141.0,,,,9.0,15.0,0.667,5.0,10.0,0.667,7.0,8.0,1.0,4.0,5.0,8.0,13.0,2.0,1.0,3.0,5.0,30.0,30.2,9.0,GSW,141,0,240.0,50.0,83.0,0.602,15.0,29.0,0.517,24.0,30.0,0.8,7.0,25.0,32.0,26.0,3.0,1.0,19.0,20.0,139.0,,,,9.0,15.0,0.778,6.0,6.0,1.0,8.0,8.0,1.0,3.0,5.0,8.0,8.0,1.0,1.0,6.0,6.0,29.0,25.7,4.0,OKC,139,1,2024,2023-11-03,True
713,240.0,50.0,83.0,0.602,15.0,29.0,0.517,24.0,30.0,0.8,7.0,25.0,32.0,26.0,3.0,1.0,19.0,20.0,139.0,,,,9.0,15.0,0.778,6.0,6.0,1.0,8.0,8.0,1.0,3.0,5.0,8.0,8.0,1.0,1.0,6.0,6.0,29.0,25.7,4.0,OKC,139,1,240.0,49.0,92.0,0.533,18.0,40.0,0.45,25.0,30.0,0.833,13.0,25.0,38.0,36.0,9.0,2.0,15.0,25.0,141.0,,,,9.0,15.0,0.667,5.0,10.0,0.667,7.0,8.0,1.0,4.0,5.0,8.0,13.0,2.0,1.0,3.0,5.0,30.0,30.2,9.0,GSW,141,0,2024,2023-11-03,False
714,240.0,40.0,99.0,0.404,17.0,45.0,0.378,21.0,25.0,0.84,18.0,35.0,53.0,25.0,10.0,8.0,20.0,26.0,118.0,,,,10.0,18.0,0.571,4.0,13.0,1.0,9.0,10.0,1.0,9.0,8.0,12.0,11.0,3.0,2.0,5.0,6.0,28.0,24.6,21.0,SAC,118,0,240.0,32.0,86.0,0.372,10.0,32.0,0.313,25.0,35.0,0.714,11.0,31.0,42.0,20.0,14.0,6.0,18.0,23.0,99.0,,,,9.0,21.0,0.5,5.0,12.0,0.5,6.0,9.0,1.0,6.0,7.0,13.0,10.0,3.0,2.0,5.0,5.0,29.0,18.3,5.0,GSW,99,1,2023,2023-04-28,True
715,240.0,32.0,86.0,0.372,10.0,32.0,0.313,25.0,35.0,0.714,11.0,31.0,42.0,20.0,14.0,6.0,18.0,23.0,99.0,,,,9.0,21.0,0.5,5.0,12.0,0.5,6.0,9.0,1.0,6.0,7.0,13.0,10.0,3.0,2.0,5.0,5.0,29.0,18.3,5.0,GSW,99,1,240.0,40.0,99.0,0.404,17.0,45.0,0.378,21.0,25.0,0.84,18.0,35.0,53.0,25.0,10.0,8.0,20.0,26.0,118.0,,,,10.0,18.0,0.571,4.0,13.0,1.0,9.0,10.0,1.0,9.0,8.0,12.0,11.0,3.0,2.0,5.0,6.0,28.0,24.6,21.0,SAC,118,0,2023,2023-04-28,False
716,240.0,50.0,96.0,0.521,12.0,28.0,0.429,14.0,20.0,0.7,17.0,27.0,44.0,29.0,7.0,4.0,11.0,17.0,126.0,,,,10.0,25.0,1.0,5.0,11.0,0.667,3.0,4.0,1.0,5.0,10.0,14.0,8.0,2.0,1.0,3.0,5.0,28.0,20.5,7.0,CLE,126,0,240.0,48.0,85.0,0.565,19.0,31.0,0.613,20.0,21.0,0.952,4.0,28.0,32.0,28.0,6.0,8.0,9.0,18.0,135.0,,,,10.0,19.0,1.0,6.0,8.0,1.0,8.0,9.0,1.0,2.0,10.0,12.0,9.0,2.0,6.0,2.0,4.0,29.0,27.6,18.0,IND,135,1,2023,2022-12-29,False
717,240.0,48.0,85.0,0.565,19.0,31.0,0.613,20.0,21.0,0.952,4.0,28.0,32.0,28.0,6.0,8.0,9.0,18.0,135.0,,,,10.0,19.0,1.0,6.0,8.0,1.0,8.0,9.0,1.0,2.0,10.0,12.0,9.0,2.0,6.0,2.0,4.0,29.0,27.6,18.0,IND,135,1,240.0,50.0,96.0,0.521,12.0,28.0,0.429,14.0,20.0,0.7,17.0,27.0,44.0,29.0,7.0,4.0,11.0,17.0,126.0,,,,10.0,25.0,1.0,5.0,11.0,0.667,3.0,4.0,1.0,5.0,10.0,14.0,8.0,2.0,1.0,3.0,5.0,28.0,20.5,7.0,CLE,126,0,2023,2022-12-29,True
718,240.0,47.0,94.0,0.5,16.0,35.0,0.457,19.0,22.0,0.864,10.0,41.0,51.0,24.0,6.0,8.0,18.0,13.0,129.0,,,,11.0,28.0,0.833,6.0,13.0,1.0,6.0,7.0,1.0,3.0,10.0,10.0,6.0,3.0,3.0,6.0,3.0,32.0,19.7,15.0,DAL,129,0,240.0,48.0,101.0,0.475,9.0,31.0,0.29,14.0,16.0,0.875,9.0,30.0,39.0,32.0,10.0,6.0,14.0,15.0,119.0,,,,12.0,20.0,0.714,2.0,6.0,0.5,6.0,7.0,1.0,5.0,11.0,11.0,16.0,3.0,2.0,4.0,4.0,28.0,24.9,11.0,ATL,119,1,2025,2024-11-25,True
719,240.0,48.0,101.0,0.475,9.0,31.0,0.29,14.0,16.0,0.875,9.0,30.0,39.0,32.0,10.0,6.0,14.0,15.0,119.0,,,,12.0,20.0,0.714,2.0,6.0,0.5,6.0,7.0,1.0,5.0,11.0,11.0,16.0,3.0,2.0,4.0,4.0,28.0,24.9,11.0,ATL,119,1,240.0,47.0,94.0,0.5,16.0,35.0,0.457,19.0,22.0,0.864,10.0,41.0,51.0,24.0,6.0,8.0,18.0,13.0,129.0,,,,11.0,28.0,0.833,6.0,13.0,1.0,6.0,7.0,1.0,3.0,10.0,10.0,6.0,3.0,3.0,6.0,3.0,32.0,19.7,15.0,DAL,129,0,2025,2024-11-25,False
720,240.0,34.0,82.0,0.415,9.0,36.0,0.25,14.0,17.0,0.824,7.0,27.0,34.0,13.0,8.0,4.0,20.0,22.0,91.0,,,,6.0,16.0,1.0,2.0,8.0,0.5,4.0,4.0,1.0,3.0,5.0,8.0,4.0,2.0,2.0,9.0,4.0,15.0,8.0,7.0,ATL,91,0,240.0,50.0,96.0,0.521,15.0,41.0,0.366,10.0,16.0,0.625,16.0,31.0,47.0,29.0,14.0,3.0,16.0,20.0,125.0,,,,11.0,18.0,1.0,3.0,7.0,1.0,3.0,4.0,1.0,4.0,6.0,9.0,8.0,3.0,1.0,3.0,5.0,25.0,25.5,42.0,MIL,125,1,2021,2021-06-25,False
721,240.0,50.0,96.0,0.521,15.0,41.0,0.366,10.0,16.0,0.625,16.0,31.0,47.0,29.0,14.0,3.0,16.0,20.0,125.0,,,,11.0,18.0,1.0,3.0,7.0,1.0,3.0,4.0,1.0,4.0,6.0,9.0,8.0,3.0,1.0,3.0,5.0,25.0,25.5,42.0,MIL,125,1,240.0,34.0,82.0,0.415,9.0,36.0,0.25,14.0,17.0,0.824,7.0,27.0,34.0,13.0,8.0,4.0,20.0,22.0,91.0,,,,6.0,16.0,1.0,2.0,8.0,0.5,4.0,4.0,1.0,3.0,5.0,8.0,4.0,2.0,2.0,9.0,4.0,15.0,8.0,7.0,ATL,91,0,2021,2021-06-25,True
722,265.0,51.0,91.0,0.56,16.0,38.0,0.421,23.0,29.0,0.793,7.0,32.0,39.0,36.0,6.0,2.0,13.0,18.0,141.0,,,,10.0,19.0,1.0,5.0,10.0,1.0,9.0,9.0,1.0,3.0,9.0,11.0,9.0,2.0,1.0,4.0,4.0,34.0,28.6,11.0,PHO,141,0,265.0,57.0,97.0,0.588,21.0,40.0,0.525,14.0,18.0,0.778,8.0,30.0,38.0,45.0,8.0,3.0,9.0,22.0,149.0,,,,13.0,22.0,0.727,7.0,10.0,0.8,5.0,6.0,1.0,4.0,17.0,21.0,22.0,3.0,1.0,4.0,6.0,31.0,41.5,15.0,DEN,149,1,2025,2025-03-07,False
723,265.0,57.0,97.0,0.588,21.0,40.0,0.525,14.0,18.0,0.778,8.0,30.0,38.0,45.0,8.0,3.0,9.0,22.0,149.0,,,,13.0,22.0,0.727,7.0,10.0,0.8,5.0,6.0,1.0,4.0,17.0,21.0,22.0,3.0,1.0,4.0,6.0,31.0,41.5,15.0,DEN,149,1,265.0,51.0,91.0,0.56,16.0,38.0,0.421,23.0,29.0,0.793,7.0,32.0,39.0,36.0,6.0,2.0,13.0,18.0,141.0,,,,10.0,19.0,1.0,5.0,10.0,1.0,9.0,9.0,1.0,3.0,9.0,11.0,9.0,2.0,1.0,4.0,4.0,34.0,28.6,11.0,PHO,141,0,2025,2025-03-07,True
724,240.0,46.0,84.0,0.548,8.0,32.0,0.25,25.0,30.0,0.833,7.0,30.0,37.0,30.0,7.0,2.0,13.0,20.0,125.0,,,,16.0,24.0,1.0,4.0,8.0,0.5,9.0,10.0,1.0,2.0,7.0,8.0,9.0,2.0,1.0,3.0,5.0,36.0,26.5,17.0,UTA,125,0,240.0,50.0,90.0,0.556,12.0,30.0,0.4,14.0,19.0,0.737,10.0,28.0,38.0,32.0,5.0,3.0,15.0,21.0,126.0,,,,12.0,24.0,1.0,6.0,10.0,1.0,5.0,6.0,1.0,3.0,8.0,11.0,10.0,2.0,2.0,7.0,5.0,30.0,25.9,8.0,SAC,126,1,2023,2022-12-30,False
725,240.0,50.0,90.0,0.556,12.0,30.0,0.4,14.0,19.0,0.737,10.0,28.0,38.0,32.0,5.0,3.0,15.0,21.0,126.0,,,,12.0,24.0,1.0,6.0,10.0,1.0,5.0,6.0,1.0,3.0,8.0,11.0,10.0,2.0,2.0,7.0,5.0,30.0,25.9,8.0,SAC,126,1,240.0,46.0,84.0,0.548,8.0,32.0,0.25,25.0,30.0,0.833,7.0,30.0,37.0,30.0,7.0,2.0,13.0,20.0,125.0,,,,16.0,24.0,1.0,4.0,8.0,0.5,9.0,10.0,1.0,2.0,7.0,8.0,9.0,2.0,1.0,3.0,5.0,36.0,26.5,17.0,UTA,125,0,2023,2022-12-30,True
